,Semilla,Algoritmo,Kilometros,Evaluaciones,Solucion
0,110934737,Simulated_annealing,719.6971983746898,382,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,110934737,Tabu_search,399.60622591081665,3154,[13 12 13 13 16 14 13 10 11 13 16 19 11 13 16 17]
0,15530802,Random_search,417.89669240644577,100,[11 11 15 15 15 14 10 15 13 13 13 19 10 14 16 16]
0,15530802,Local_search,436.67162940117066,1026,[10  7 13 13 13 13 11 14 10 11 16 20  8 13 19 29]
0,15530802,Simulated_annealing,719.6971983746898,350,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,15530802,Tabu_search,421.2304636107029,3180,[10  8 13 14 15 13 12  9 13 12 19 21  8 13 19 21]
0,104855451,Random_search,414.9106634435233,100,[14 13 14 14 13 14 13 11 11 13 14 19 12 14 16 15]
0,104855451,Local_search,419.2189720545087,602,[16  7 13 13 16 13 11 13 10 13 12 20  8 13 19 23]
0,104855451,Simulated_annealing,663.1765146581573,282,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,104855451,Tabu_search,419.2896517906849,3176,[12  7 13 11 15 13 12 10 10 18 16 24  8 13 19 19]
0,108905959,Random_search,414.297153424334,100,[15 10 14 14 14 14 12 12 11 13 14 19 13 14 16 15]
0,108905959,Local_search,411.99412902660214,486,[10  9 15 14 14 14 12 10 14 14 16 20  8 13 16 21]
0,108905959,Simulated_annealing,719.6971983746898,339,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,108905959,Tabu_search,405.6352953603864,3193,[11  7 13 14 16 14 13 12 11 14 16 20  8 13 16 22]
0,51257177,Random_search,415.570136403828,100,[16 13 14 12 15 14 14 13 11 13 12 19  9 14 16 15]
0,51257177,Local_search,418.0479454039438,599,[12  9 13 14 13 13 12  9 14 14 16 20  8 13 16 24]
0,51257177,Simulated_annealing,700.9768938101406,365,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,51257177,Tabu_search,402.9073089873517,3192,[14  9 13 14 16 13 12  9 11 12 16 20  8 13 16 24]
0,44160320,Random_search,420.647337208607,100,[13  9 15 12 15 15 15 12 10 13 16 19 10 14 16 16]
0,44160320,Local_search,405.8993900640228,558,[12  9 13 14 15 13 12 11 11 12 17 20  8 13 16 24]
0,44160320,Simulated_annealing,700.9768938101406,344,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,44160320,Tabu_search,402.8105049751186,3188,[12  9 13 14 16 13 12 10 11 12 17 20  8 13 16 24]
0,153194925,Random_search,415.0301341193485,100,[14 10 15 11 16 16 14 10 11 14 14 19 11 14 16 15]
0,153194925,Local_search,405.0286200341504,548,[12  8 13 14 15 13 12 11 11 14 17 21  8 13 16 22]
0,153194925,Simulated_annealing,700.9768938101406,405,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,153194925,Tabu_search,400.0408000885753,3193,[12 11 13 14 15 13 12 11 11 13 17 20  8 13 16 21]
0,79851797,Random_search,415.0259787511067,100,[15 12 17 13 17 15 11 10 11 11 12 19 12 14 16 15]
0,79851797,Local_search,441.9823348649915,271,[12  7 13 14 10 13 13 10 11 13 20 20  8 13 19 24]
0,79851797,Simulated_annealing,687.715914373544,389,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 17 62]
0,79851797,Tabu_search,416.828219695404,3193,[11  8 13 14 14 14 15 12 10 14 12 23 11 15 17 17]
0,25300750,Random_search,411.50015514742836,100,[16 10 14 14 15 14 12 12 11 14 12 19 11 14 16 16]
0,25300750,Local_search,408.31640794973515,785,[12  7 13 14 16 14 10 10 11 14 17 21  8 13 16 24]
0,25300750,Simulated_annealing,700.9768938101406,327,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,25300750,Tabu_search,401.10146756293557,3178,[12 11 13 14 16 13 12 10 11 12 17 20 13 13 16 17]
0,160830461,Random_search,421.5398448570848,100,[ 9 12 14 14 15 17 13 11 12 13 14 19 11 14 16 16]
0,160830461,Local_search,433.8516426006834,979,[ 9  8 13 13 12 13 12 11 11 16 19 20  8 13 19 23]
0,160830461,Simulated_annealing,731.8287694421822,345,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 15 67]
0,160830461,Tabu_search,400.30416488348214,3198,[12 12 13 14 15 13 12 11 11 14 14 21  8 13 16 21]
0,165603351,Random_search,416.7723908520082,100,[12 10 17 17 16 14 11 12 13 13 11 19 10 14 16 15]
0,165603351,Local_search,410.71954002190284,435,[16 10 13 14 12 14 12 10 11 13 17 21  8 13 16 20]
0,165603351,Simulated_annealing,663.1765146581573,348,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,165603351,Tabu_search,406.0283272637169,3177,[16  8 13 14 14 14 13  9 11 13 16 22  8 14 15 20]
0,13961564,Random_search,415.8519078566162,100,[11 11 16 15 15 14 14 14 10 11 13 19  9 16 16 16]
0,13961564,Local_search,407.16281079103175,571,[11 10 13 14 16 13 12 11 10 12 16 20  8 13 18 23]
0,13961564,Simulated_annealing,710.6216337716162,383,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,13961564,Tabu_search,389.32687726364446,3174,[13 12 13 14 16 13 12  9 11 15 16 24  8 13 16 15]
0,63644449,Random_search,413.283891206585,100,[13 11 14 15 16 14 10 11 12 15 12 19 10 14 16 18]
0,63644449,Local_search,410.21987649897017,708,[ 9  8 13 14 16 13 11 12 11 14 18 20  8 13 16 24]
0,63644449,Simulated_annealing,731.8287694421822,339,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 15 67]
0,63644449,Tabu_search,417.9718035203912,3151,[ 9 12 13 10 16 13 12 13 11 15 16 20 15 13 16 16]
0,10709082,Random_search,410.60129401534,100,[11 10 14 18 16 14 12 11 11 12 16 19 10 14 17 15]
0,10709082,Local_search,418.68298451001976,814,[12  7 13 13 14 13 10 12 11 15 16 21  8 13 16 26]
0,10709082,Simulated_annealing,700.9768938101406,354,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,10709082,Tabu_search,405.87704049517623,3185,[13  9 13 14 15 13 11  9 10 13 16 27  8 13 19 17]
0,10934498,Random_search,418.52340035519717,100,[13 12 14 12 16 14 14 14 12 11 13 19 10 14 16 16]
0,10934498,Local_search,422.63461536455134,967,[15  7 13 12 14 13 11  9 11 14 15 20  8 13 16 29]
0,10934498,Simulated_annealing,669.8054932288169,319,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,10934498,Tabu_search,420.1501183230508,3194,[15  7 13 14 14 13 12  9 10 12 16 20  8 13 19 25]
0,185043961,Random_search,419.17892136963303,100,[12  9 15 16 16 15 11 10 12 11 16 19 11 16 16 15]
0,185043961,Local_search,421.200003766593,622,[ 9  9 13 14 13 13 11 11 15 13 18 20  8 13 16 24]
0,185043961,Simulated_annealing,731.8287694421822,340,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 15 67]
0,185043961,Tabu_search,410.79948022119953,3182,[ 9 10 13 13 16 13 11 13 11 13 17 21 13 13 16 18]
0,180399107,Random_search,417.32283452451577,100,[14 12 14 14 13 14 14 13 12 11 14 19 10 14 16 16]
0,180399107,Local_search,406.18434707916714,774,[10  7 13 14 18 14 11 10 11 14 15 22  8 13 16 24]
0,180399107,Simulated_annealing,719.6971983746898,320,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,180399107,Tabu_search,407.4792474881821,3173,[10 10 15 14 17 14 13 10 10 12 16 19 10 16 16 18]
0,129957707,Random_search,418.79131537223185,100,[10 14 14 15 15 15 15 11 10 11 15 19 10 14 17 15]
0,129957707,Local_search,399.76168115541685,570,[11  8 13 14 16 14 12 11 11 14 17 22  8 13 16 20]
0,129957707,Simulated_annealing,710.6216337716162,344,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,129957707,Tabu_search,407.0386227140372,3187,[11 11 13 14 15 14 12 12 10 16 16 19  8 13 18 18]
0,179783968,Random_search,422.6852944663277,100,[12 10 14 15 15 16 16 12 10 11 11 19 11 14 17 17]
0,179783968,Local_search,402.63426704065057,482,[11  9 13 14 16 13 11 11 11 13 17 21  8 13 16 23]
0,179783968,Simulated_annealing,710.6216337716162,357,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,179783968,Tabu_search,396.87577276538246,3191,[11 11 13 14 15 13 12 12 11 13 17 23  8 13 16 18]
0,28158054,Random_search,420.2564440809471,100,[ 9  9 17 14 17 14 11 15 12 15 12 19  9 14 17 16]
0,28158054,Local_search,410.8024602381185,889,[11  7 13 14 14 14 12 13 11 14 17 22  8 13 17 20]
0,28158054,Simulated_annealing,710.6216337716162,348,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,28158054,Tabu_search,404.08477371096217,3197,[11 10 13 12 16 13 14 12 11 16 16 20  9 13 16 18]
0,175272917,Random_search,414.1367765675859,100,[10 13 15 13 17 14 10 11 11 14 17 19 10 14 17 15]
0,175272917,Local_search,413.86073265491325,456,[16  7 13 14 16 13 10  9 10 13 16 22  8 13 18 22]
0,175272917,Simulated_annealing,663.1765146581573,321,[16  7 13  6  8 13  8  9  6 10 10 18  8 13 15 60]
0,175272917,Tabu_search,409.6185034616837,3186,[16  9 13 14 14 14 12  9 10 12 15 24  8 13 18 19]
0,21204079,Random_search,416.0290757160125,100,[14  9 14 16 15 16 15 12 10 11 13 19  9 16 16 15]
0,21204079,Local_search,394.63278204083406,582,[11 10 13 14 16 14 12 11 11 13 17 23  8 13 16 18]
0,21204079,Simulated_annealing,710.6216337716162,350,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,21204079,Tabu_search,396.51160850795196,3154,[11 10 13 14 16 14 15 11 11 13 13 24  8 13 16 18]
0,42629398,Random_search,415.24430383913983,100,[13 11 14 16 16 14 17 10 10 12 12 19 10 14 16 16]
0,42629398,Local_search,422.0470952434639,493,[17  7 13 10 14 13 10 17 11 16 12 24  8 13 16 19]
0,42629398,Simulated_annealing,657.5247745895651,303,[17  7 13  6  8 13  8  9  6 10 10 18  8 13 15 59]
0,42629398,Tabu_search,411.98339382274617,3188,[10 10 14 14 15 14 12 12 10 14 16 19 10 16 16 18]
0,149265645,Random_search,418.38840363084273,100,[12 10 14 15 15 14 11 14 12 11 15 19 13 14 16 15]
0,149265645,Local_search,411.77070988750097,556,[12  8 13 14 15 13 11 10 10 13 16 23  8 13 19 22]
0,149265645,Simulated_annealing,673.0456629409193,403,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 19 60]
0,149265645,Tabu_search,408.0946642043089,3175,[12 10 13 14 15 14 14 10 10 13 16 19  9 13 19 19]
0,164001523,Random_search,413.42279215563656,100,[11 11 15 14 18 14 13 13 11 11 13 19 11 14 17 15]
0,164001523,Local_search,416.76152144439646,560,[14  7 13 14 13 13 12 10 10 13 16 25  8 13 19 20]
0,164001523,Simulated_annealing,680.8811777031481,320,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,164001523,Tabu_search,407.13029599280674,3182,[10  9 13 14 15 13 12 13 11 12 17 22 11 13 16 19]
0,155251305,Random_search,418.3645254959434,100,[11 10 14 14 15 14 12 14 13 11 15 19 13 14 16 15]
0,155251305,Local_search,419.1816621007368,254,[13  9 13 13 15 13 11 19 10 13 12 19  8 13 19 20]
0,155251305,Simulated_annealing,691.9568621774793,367,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,155251305,Tabu_search,416.66651787596027,3184,[11 10 13 13 15 13 12 10 10 17 17 19 11 14 18 17]
0,190682687,Random_search,417.9191678414566,100,[10 10 17 12 15 15 13 13 10 13 16 19 11 14 16 16]
0,190682687,Local_search,418.68064592504817,739,[ 9  8 13 13 15 13 11 13 10 14 16 23  8 13 19 22]
0,190682687,Simulated_annealing,718.1399115045132,416,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 17 65]
0,190682687,Tabu_search,411.5229399244219,3193,[ 9  8 13 12 16 14 12 13 11 14 17 21  8 13 16 23]
0,70673753,Random_search,419.85492191285385,100,[12 14 15 13 14 14 14 10 10 15 15 19 10 14 16 15]
0,70673753,Local_search,423.07886086020443,1047,[15  7 13 12 14 13 10  9 11 13 16 23  8 13 16 27]
0,70673753,Simulated_annealing,669.8054932288169,343,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,70673753,Tabu_search,412.343361744528,3184,[ 9  9 13 14 18 14 13 11 10 12 15 20 12 15 16 19]
0,187206911,Random_search,414.3516203121622,100,[11 11 16 13 16 14 11 14 10 14 16 19 10 14 16 15]
0,187206911,Local_search,398.57111354992537,692,[10  9 13 14 16 13 12 12 11 13 17 23  8 13 16 20]
0,187206911,Simulated_annealing,719.6971983746898,345,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,187206911,Tabu_search,398.38902765328055,3193,[10  9 13 14 16 14 12 12 11 13 17 22  8 13 16 20]
0,99366653,Random_search,416.76349903580297,100,[12 11 14 15 15 14 12 13 12 15 12 19 10 14 17 15]
0,99366653,Local_search,404.29725826208494,501,[10  8 13 14 15 13 12 13 11 14 17 23  8 13 16 20]
0,99366653,Simulated_annealing,707.22854241678,435,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 17 64]
0,99366653,Tabu_search,402.69167747207865,3186,[10  8 13 13 16 13 12 12 11 14 17 24  8 13 16 20]
0,46710392,Random_search,417.63236299115607,100,[14  9 14 14 15 14 13 10 13 12 16 19 10 16 16 15]
0,46710392,Local_search,419.7476075049933,529,[14  7 13 12 15 13 12 18 10 14 12 22  8 13 19 18]
0,46710392,Simulated_annealing,680.8811777031481,313,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,46710392,Tabu_search,418.75080285550393,3192,[14  9 13 12 14 13 12 19 10 14 12 21  8 13 19 17]
0,129026615,Random_search,415.1439839361469,100,[11 10 14 15 17 14 10 10 10 13 17 19 15 14 16 15]
0,129026615,Local_search,403.54034493059294,631,[13  9 13 14 14 14 12 11 11 13 17 22  8 13 16 20]
0,129026615,Simulated_annealing,670.5402104419323,423,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 18 60]
0,129026615,Tabu_search,393.0704461929253,3188,[13 11 13 14 16 13 12  9 11 13 17 23  8 13 16 18]
0,72287378,Random_search,407.8025511486134,100,[ 9 11 14 16 16 15 13 13 11 15 14 19  9 14 16 15]
0,72287378,Local_search,410.1811136094075,453,[13  8 13 13 14 13 12 11 11 14 17 22  8 13 16 22]
0,72287378,Simulated_annealing,676.9778304021888,417,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,72287378,Tabu_search,409.9990277127627,3185,[13  8 13 13 14 14 12 11 11 14 17 21  8 13 16 22]
0,133270642,Random_search,415.01540964096637,100,[16 12 14 13 16 14  9 16 11 11 12 19 12 14 16 15]
0,133270642,Local_search,421.1969277434537,816,[13  7 13 12 13 13 12 11 10 18 16 24  8 13 19 18]
0,133270642,Simulated_annealing,691.9568621774793,378,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,133270642,Tabu_search,408.8297623020745,3167,[13  9 13 14 14 14 12 10 10 17 14 24  9 16 16 15]
0,189451715,Random_search,413.2788390812976,100,[14 12 14 13 16 17 13 12 11 11 12 19 11 14 16 15]
0,189451715,Local_search,427.6723156282046,639,[11  8 13 13 12 14 13 14 10 17 13 20  8 13 19 22]
0,189451715,Simulated_annealing,698.5808563147792,428,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 17 63]
0,189451715,Tabu_search,415.7402967376939,3196,[ 8 10 14 11 16 13 12 13 11 15 18 22 14 13 16 14]
0,69218959,Random_search,417.05664587724436,100,[11 10 17 17 17 14 10 11 10 16 13 19  9 15 16 15]
0,69218959,Local_search,407.1511516355634,480,[10  9 13 14 15 13 12 12 10 17 14 24  8 13 19 17]
0,69218959,Simulated_annealing,719.6971983746898,379,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,69218959,Tabu_search,397.9182106195479,3155,[10  9 13 14 16 14 12 12 11 16 16 22  8 14 15 18]
0,173253326,Random_search,414.93328432161434,100,[15 11 15 13 18 15 10 10 11 11 15 19 10 14 16 17]
0,173253326,Local_search,416.5125048216905,387,[11  8 13 14 12 13 12 15 11 14 17 24  8 13 16 19]
0,173253326,Simulated_annealing,710.6216337716162,347,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,173253326,Tabu_search,413.334276443712,3188,[12  8 13 14 16 13 11 10 11 13 16 20 14 13 16 20]
0,57985042,Random_search,418.1565482397741,100,[11 11 14 11 16 18 14 12 10 15 14 19 10 14 16 15]
0,57985042,Local_search,411.7569310589573,740,[11  7 13 13 16 13 12 11 10 14 16 24  8 13 18 21]
0,57985042,Simulated_annealing,710.6216337716162,355,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,57985042,Tabu_search,403.82057894999565,3195,[10  9 13 14 16 13 12 12 11 12 16 21  8 13 16 24]
0,15593504,Random_search,418.54839383823514,100,[10 12 14 16 16 14 11 10 14 13 14 19 11 14 16 16]
0,15593504,Local_search,404.0736845243676,609,[ 9  9 13 14 18 13 12 11 11 12 17 20  8 13 16 24]
0,15593504,Simulated_annealing,731.8287694421822,362,[ 9  7 13  6  8 13  8  9  6 10 10 18  8 13 15 67]
0,15593504,Tabu_search,399.95738165896546,3195,[ 9 11 13 14 18 13 12 11 11 12 16 21  8 13 16 22]
0,55434205,Random_search,410.9880077820236,100,[11 11 15 11 16 14 14 11 10 15 16 19 11 14 17 15]
0,55434205,Local_search,424.628279998871,1008,[11  9 13 14 12 13 11  9 13 12 19 20  8 13 16 27]
0,55434205,Simulated_annealing,698.5808563147792,450,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 17 63]
0,55434205,Tabu_search,423.28690545136527,3120,[11 10 13 14 12 14 12 10 12 15 16 20 12 13 16 20]
0,60051313,Random_search,423.0527826224889,100,[14 16 14 15 16 15 11 11 11 11 11 19 11 14 16 15]
0,60051313,Local_search,404.42345981496527,580,[11  9 13 14 16 13 12 10 10 17 14 24  8 13 19 17]
0,60051313,Simulated_annealing,710.6216337716162,336,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,60051313,Tabu_search,394.99231634287906,3187,[13  9 13 14 16 14 12  9 11 13 17 24  8 13 16 18]
0,157967411,Random_search,415.52584074531325,100,[10 10 16 17 16 14 13 14 10 14 12 19 10 14 16 15]
0,157967411,Local_search,419.3992828244049,946,[12  9 13 14 14 13 11 11 10 12 14 20  8 13 19 27]
0,157967411,Simulated_annealing,700.9768938101406,344,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,157967411,Tabu_search,403.4530616193686,3167,[14  9 13 14 16 13 12  9 11 13 16 20 11 13 16 20]
0,65028497,Random_search,418.76662163856435,100,[ 9 12 14 16 14 15 15 11 15 11 15 19  9 14 16 15]
0,65028497,Local_search,418.2202593321835,788,[11  7 13 13 15 13 11 12 10 14 16 23  8 13 19 22]
0,65028497,Simulated_annealing,710.6216337716162,365,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,65028497,Tabu_search,411.8332762692477,3193,[ 9  9 13 12 14 14 14 15 11 14 17 24 10 13 16 15]
0,33687886,Random_search,409.6324564176069,100,[11 16 14 14 16 14 11 11 11 11 17 19 10 14 16 15]
0,33687886,Local_search,397.42351884730584,505,[13 10 13 14 16 14 12  9 11 13 17 20  8 13 16 21]
0,33687886,Simulated_annealing,676.9778304021888,412,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,33687886,Tabu_search,396.82508012177436,3185,[13 11 13 14 16 13 12  9 11 12 17 21  8 13 16 21]
0,8560892,Random_search,415.15700504466383,100,[11 11 14 11 16 14 14 11 14 14 16 19 10 14 16 15]
0,8560892,Local_search,427.959648097351,550,[10  7 13 12 14 13 11 13 10 16 16 20  8 13 19 25]
0,8560892,Simulated_annealing,719.6971983746898,332,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
0,8560892,Tabu_search,422.73595298183875,3187,[13  9 13 11 14 14 12 10 10 15 16 20 12 13 19 19]
0,183067362,Random_search,413.4960002434412,100,[11 12 15 12 17 15 10 12 12 16 13 19 11 14 16 15]
0,183067362,Local_search,414.1170673564034,764,[13  7 13 14 14 13 12 10 10 14 16 23  8 13 19 21]
0,183067362,Simulated_annealing,691.9568621774793,356,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 15 63]
0,183067362,Tabu_search,405.9672867039069,3187,[13  9 13 14 15 13 12  9 10 12 16 25  8 13 19 19]
0,42175896,Random_search,409.48396312357124,100,[10 12 15 16 16 14 12 10 10 14 16 19 10 14 16 16]
0,42175896,Local_search,410.38737570376276,605,[14  8 13 12 16 13 12  9 11 14 16 20  8 13 16 25]
0,42175896,Simulated_annealing,680.8811777031481,399,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,42175896,Tabu_search,407.6115730151883,3196,[11  7 13 14 16 13 12 12 10 15 18 23  8 13 15 20]
0,193682829,Random_search,415.43560741075873,100,[12 12 14 13 14 14 14 14 10 13 16 19  9 14 16 16]
0,193682829,Local_search,407.57084900704524,798,[13  7 13 14 15 14 10 10 11 14 16 25  8 13 16 21]
0,193682829,Simulated_annealing,676.9778304021888,446,[13  7 13  6  8 13  8  9  6 10 10 18  8 13 17 61]
0,193682829,Tabu_search,403.7991667191805,3168,[16  8 13 14 14 13 14  9 11 13 16 24  8 13 16 18]
0,190115867,Random_search,412.787182153698,100,[11 12 14 14 17 14 12 12 12 12 14 19 10 15 16 16]
0,190115867,Local_search,405.76722436764925,664,[15  8 13 14 14 14 12  9 11 14 17 21  8 13 16 21]
0,190115867,Simulated_annealing,669.8054932288169,334,[15  7 13  6  8 13  8  9  6 10 10 18  8 13 15 61]
0,190115867,Tabu_search,396.6004871743687,3083,[15 11 13 14 16 13 12  9 11 13 16 22  9 13 16 17]
0,48550264,Random_search,414.4742102838769,100,[11 11 14 17 15 14 11 10 11 11 18 19 13 14 16 15]
0,48550264,Local_search,416.9526033050633,523,[12  8 13 13 14 13 11 12 11 13 17 20  8 13 16 26]
0,48550264,Simulated_annealing,687.715914373544,388,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 17 62]
0,48550264,Tabu_search,412.16045879762873,3175,[12  8 13 14 16 13 12 10 11 12 16 20 15 13 16 19]
0,163631690,Random_search,414.49368784352674,100,[10 10 14 13 16 17 13 12 11 16 12 19 12 14 16 15]
0,163631690,Local_search,428.60699505081396,753,[14  7 13 12 12 13 11 11 10 14 16 24  8 13 19 23]
0,163631690,Simulated_annealing,680.8811777031481,339,[14  7 13  6  8 13  8  9  6 10 10 18  8 13 15 62]
0,163631690,Tabu_search,407.0738543370274,3190,[11 10 13 12 18 14 13  9 10 14 16 21 10 13 18 18]
0,58836299,Random_search,408.3031663684996,100,[14 14 14 16 17 14 10 10 11 12 15 19  9 14 16 15]
0,58836299,Local_search,412.30327371842867,630,[12  7 13 11 16 13 12 10 11 15 17 25  8 13 16 21]
0,58836299,Simulated_annealing,687.715914373544,419,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 17 62]
0,58836299,Tabu_search,407.7443214731558,3189,[10  9 13 14 15 13 11 12 10 17 15 24  8 13 19 17]
0,208273,Random_search,415.12977132139946,100,[11 13 14 11 15 14 15 10 11 15 17 19 10 14 16 15]
0,208273,Local_search,412.16731036840594,733,[12  7 13 14 15 13 11 11 10 14 16 24  8 13 19 20]
0,208273,Simulated_annealing,700.9768938101406,368,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,208273,Tabu_search,406.1036134470507,3181,[12 10 13 14 16 14 12 10 10 13 16 21 12 14 17 16]
0,121417051,Random_search,409.03116209831995,100,[17 11 14 15 17 14 12 10 10 11 15 19  9 14 16 16]
0,121417051,Local_search,402.1834234876303,844,[11  9 14 14 16 14 12 11 10 12 16 24  8 13 18 18]
0,121417051,Simulated_annealing,710.6216337716162,391,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,121417051,Tabu_search,392.29674945969066,3194,[11 12 13 14 18 13 12  9 11 13 17 21  8 13 16 19]
0,27144463,Random_search,413.2717245684937,100,[13 12 14 14 16 14  9 14 12 14 15 19  9 14 16 15]
0,27144463,Local_search,412.80102200749434,637,[11  9 14 14 14 14 12  9 14 14 16 20  8 13 16 22]
0,27144463,Simulated_annealing,710.6216337716162,384,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,27144463,Tabu_search,400.4802413644874,3182,[11 10 13 14 16 13 12  9 11 12 19 23  8 13 16 20]
0,170833715,Random_search,412.97898045627653,100,[11 11 14 17 16 16 11 10 10 12 16 19 11 14 17 15]
0,170833715,Local_search,414.8032638833136,1100,[11  9 13 14 15 13 11 11 10 12 16 20  8 13 19 25]
0,170833715,Simulated_annealing,710.6216337716162,322,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,170833715,Tabu_search,396.5356662896083,3197,[12  9 13 14 16 14 12 10 11 13 17 23  8 13 16 19]
0,72949437,Random_search,416.9622285386126,100,[11 12 17 11 15 14 12 10 11 17 15 19 11 14 16 15]
0,72949437,Local_search,398.5984830951483,455,[11  9 13 14 17 13 12 10 11 13 17 22  8 13 16 21]
0,72949437,Simulated_annealing,710.6216337716162,383,[11  7 13  6  8 13  8  9  6 10 10 18  8 13 15 65]
0,72949437,Tabu_search,397.69912647508045,3188,[11 11 13 14 16 13 12 10 11 13 18 21  8 13 16 20]
0,177554386,Random_search,408.2892519224019,100,[10 10 15 14 17 14 11 12 12 17 14 19 10 14 16 15]
0,177554386,Local_search,419.87011353197306,616,[12  9 13 14 12 14 11 10 14 15 17 20  8 13 16 22]
0,177554386,Simulated_annealing,687.715914373544,414,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 17 62]
0,177554386,Tabu_search,401.63032239376747,3187,[12  8 13 13 16 13 12 10 11 14 17 25  8 13 16 19]
0,23030671,Random_search,412.10021079457243,100,[12 12 14 12 17 15 12 10 11 12 15 19 12 14 16 17]
0,23030671,Local_search,420.96147485929026,326,[17  7 13 11 14 13 12  9 11 15 16 22  8 13 16 23]
0,23030671,Simulated_annealing,657.5247745895651,338,[17  7 13  6  8 13  8  9  6 10 10 18  8 13 15 59]
0,23030671,Tabu_search,411.4449837198029,3189,[17  7 13 13 14 14 12  9 11 14 16 23  8 13 16 20]
0,192231727,Random_search,415.8968661123642,100,[12 10 15 15 16 15 12 11 10 14 12 19 12 15 16 16]
0,192231727,Local_search,419.2030966364369,816,[12  7 13 13 14 13 12 11 10 14 16 22  8 13 19 23]
0,192231727,Simulated_annealing,700.9768938101406,310,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 15 64]
0,192231727,Tabu_search,415.2961495199033,3181,[12  7 13 14 14 13 12 11 11 12 18 22  8 13 17 23]
0,187336765,Random_search,418.45921566245283,100,[11 15 14 15 14 14 11 11 11 11 17 19 10 14 16 17]
0,187336765,Local_search,409.70741975399966,511,[12  9 13 14 15 13 11 10 10 13 16 22  8 13 19 22]
0,187336765,Simulated_annealing,681.2782944132877,423,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 18 61]
0,187336765,Tabu_search,406.393048383119,3180,[12 11 13 14 16 14 12 10 10 12 16 19 10 13 18 20]
0,119510798,Random_search,416.5049869373731,100,[13 11 14 17 14 14 11 11 10 11 17 19 10 14 17 17]
0,119510798,Local_search,410.35267197758077,710,[10  9 13 14 16 13 11 12 10 13 16 20  8 13 18 24]
0,119510798,Simulated_annealing,719.6971983746898,370,[10  7 13  6  8 13  8  9  6 10 10 18  8 13 15 66]
